Installed Asset Serial Number,Ticket Number,Title,Status,Resources,Client,Installed Asset,Total Hours Worked,Contract,Priority,Created,Due,Billed Hours,Classification,Queue,Role
MP2001W0,T20220907.0113,Lenovo 100e Gen 2 A4,Complete,"Julsrud, Matthew (primary)",School District of Belleville Township 201,Lenovo 100e Gen 2 A4,0.00,Belleville 201 - ADP - Lenovo 100e Gen 2,Low,09/07/2022 08:53 AM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
0JDB91FH306310,T20220907.0134,Samsung Chromebook 3,Waiting Pickup,,Christ the King Parish - Springfield,Samsung Chromebook 3,0.00,Christ the King Parish - ADP - Samsung 3 - 21-22,Low,09/07/2022 09:16 AM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
0JDB91FH306378,T20220907.0135,Samsung Chromebook 3,Waiting Pickup,,Christ the King Parish - Springfield,Samsung Chromebook 3,0.00,Christ the King Parish - ADP - Samsung 3 - 21-22,Low,09/07/2022 09:16 AM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2R081G,T20220907.0153,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,Waiting Pickup,,School District of Green Bay,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,0.00,Green Bay - ADP - Lenovo 300e Gen 2 N4020 - $100,Low,09/07/2022 09:34 AM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD110N2Q0,T20220907.0156,HP 11 G8 EE N4020 - 4GB/32GB,Waiting Repair,,School District of Mauston,HP 11 G8 EE N4020 - 4GB/32GB,0.00,Mauston - ADP - HP 11 G8 EE,Low,09/07/2022 09:35 AM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
L6NXCV20W89126B,T20220907.0159,Asus C204 EE N4000 - 4GB/32GB,Complete,"Julsrud, Matthew (primary)",School District of Jersey 100,Asus C204 EE N4000 - 4GB/32GB,0.00,Jersey - ADP - Asus C204,Low,09/07/2022 09:40 AM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
DT2D6C3,T20220907.0161,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,Complete,"Julsrud, Matthew (primary)",School District of Madison Metropolitan,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,0.00,Madison - ADP - Dell 3100 - BATT INCLUDED,Low,09/07/2022 09:44 AM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD017J6M9,T20220907.0168,HP 11 G8 EE N4020 - 4GB/32GB,Complete,"Julsrud, Matthew (primary)",School District of Batavia 101,HP 11 G8 EE N4020 - 4GB/32GB,0.00,Batavia - ADP - HP 11 G8 - 22-23,Low,09/07/2022 09:53 AM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
NXHPWAA0020373AD387611,T20220907.0182,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,Waiting Parts,"Rademan, Zachary (primary)",School District of Grayslake 46,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,0.75,Grayslake - ADP - Acer R752T - $100,Low,09/07/2022 10:09 AM,09/20/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD034558V,T20220907.0200,HP 11a G8 EE A4 - 4GB/32GB,Complete,"Julsrud, Matthew (primary)",School District of Marion 2,HP 11a G8 EE A4 - 4GB/32GB,0.00,Marion - ADP - HP 11A G8 EE - 20-22,Low,09/07/2022 10:23 AM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
MP253BVF,T20220907.0205,Lenovo 100e Gen 3 AMD 3015Ce - 4GB/32GB,Complete,"Julsrud, Matthew (primary)",School District of Lancaster - WI,Lenovo 100e Gen 3 AMD 3015Ce - 4GB/32GB,0.00,Lancaster - WI - ADP - Lenovo 100e Gen 3,Low,09/07/2022 10:28 AM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
1F8ZH33,T20220907.0233,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,Complete,"Julsrud, Matthew (primary)",School District of Madison Metropolitan,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,0.00,Madison - ADP - Dell 3100 20-24 - BATT INCLUDED,Low,09/07/2022 10:49 AM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
P207R7JS,T20220907.0245,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Complete,"Julsrud, Matthew (primary)",School District of Burr Ridge 180,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.00,Burr Ridge - ADP - Lenovo 100e G2 ,Low,09/07/2022 10:53 AM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
P207R5FW,T20220907.0246,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Complete,"Julsrud, Matthew (primary)",School District of Burr Ridge 180,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.00,Burr Ridge - ADP - Lenovo 100e G2 ,Low,09/07/2022 10:53 AM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
NXGUKAA0019190E8CE7600,T20220907.0266,Acer C732 Chromebook,Complete,"Julsrud, Matthew (primary)",School District of Whitnall,Acer C732 Chromebook,0.00,Whitnall - ADP - Acer C732,Low,09/07/2022 11:01 AM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
NXGUKAA001919141657600,T20220907.0270,Acer C732 Chromebook,Complete,"Kundert, Austin (primary)",School District of Whitnall,Acer C732 Chromebook,0.00,Whitnall - ADP - Acer C732,Low,09/07/2022 11:08 AM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
MP20GG83,T20220907.0271,Lenovo 100e Gen 2 A4,Complete,"Julsrud, Matthew (primary)",School District of Belleville Township 201,Lenovo 100e Gen 2 A4,0.00,Belleville 201 - ADP - Lenovo 100e Gen 2,Low,09/07/2022 11:11 AM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
PF310RSX,T20220907.0277,Lenovo 100e Gen 2 N4020 - 4GB/32GB - No SD Reader,Complete,"Rivera, Eric (primary)",School District of Whitnall,Lenovo 100e Gen 2 N4020 - 4GB/32GB - No SD Reader,0.00,Whitnall - ADP - Lenovo 100e G2,Low,09/07/2022 11:20 AM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
P209J7XB,T20220907.0295,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Complete,"Rivera, Eric (primary)",School District of Muskego-Norway,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.00,Muskego - ADP - Lenovo 100e,Low,09/07/2022 11:31 AM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
LT10B0GH,T20220907.0317,Lenovo C13 Yoga 3500C - 8GB/128GB,Complete,"Hagert, Paul (primary)",School District of Waseca - MN,Lenovo C13 Yoga 3500C - 8GB/128GB,0.42,Waseca MN - ADP - Lenovo C13 - Theft/Loss - No Ded,Low,09/07/2022 11:43 AM,09/20/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
P205TTZY,T20220907.0347,Lenovo 500e Gen 2 N4100 - 4GB/32GB,Complete,"Julsrud, Matthew (primary)",School District of Elmhurst 205,Lenovo 500e Gen 2 N4100 - 4GB/32GB,0.00,Elmhurst - ADP - Lenovo 500e G2 - $100,Low,09/07/2022 12:01 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
PF360LHE,T20220907.0350,Lenovo 500e Gen 2 N4120 - 8GB/64GB - No SD Reader,Complete,"Julsrud, Matthew (primary)",School District of Elmhurst 205,Lenovo 500e Gen 2 N4120 - 8GB/64GB - No SD Reader,0.00,Elmhurst - ADP - Lenovo 500e G2 - $100,Low,09/07/2022 12:03 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
P208HEDD,T20220907.0352,Lenovo 500e Gen 2 N4100 - 4GB/32GB,Complete,"Julsrud, Matthew (primary)",School District of Elmhurst 205,Lenovo 500e Gen 2 N4100 - 4GB/32GB,0.00,Elmhurst - ADP - Lenovo 500e G2 - $100,Low,09/07/2022 12:04 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
NXGUKAA0019190F6797600,T20220907.0353,Acer C732 Chromebook,Complete,"Rivera, Eric (primary)",School District of Whitnall,Acer C732 Chromebook,0.00,Whitnall - ADP - Acer C732,Low,09/07/2022 12:05 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
PF349ARJ,T20220907.0356,Lenovo 500e Gen 2 N4120 - 8GB/64GB - No SD Reader,Complete,"Julsrud, Matthew (primary)",School District of Elmhurst 205,Lenovo 500e Gen 2 N4120 - 8GB/64GB - No SD Reader,0.00,Elmhurst - ADP - Lenovo 500e G2 - $100,Low,09/07/2022 12:07 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
P205VW83,T20220907.0364,Lenovo 500e Gen 2 N4100 - 4GB/32GB,Complete,"Julsrud, Matthew (primary)",School District of Elmhurst 205,Lenovo 500e Gen 2 N4100 - 4GB/32GB,0.00,Elmhurst - ADP - Lenovo 500e G2 - $100,Low,09/07/2022 12:09 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
P204342Q,T20220907.0399,Lenovo 100e Gen 2 MTK8173 - 4GB/16GB,Complete,"Julsrud, Matthew (primary)",School District of Belleville Township 201,Lenovo 100e Gen 2 MTK8173 - 4GB/16GB,0.00,Belleville 201 - ADP - Lenovo 100e Gen 2 MTK,Low,09/07/2022 12:28 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
PF30M8AL,T20220907.0401,Lenovo 100e Gen 2 N4020 - 4GB/32GB - No SD Reader,Waiting Pickup,,School District of Caledonia Area Public Schools,Lenovo 100e Gen 2 N4020 - 4GB/32GB - No SD Reader,0.00,Caledonia - ADP - Lenovo 100e G2 - Case,Low,09/07/2022 12:29 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD8095VGW,T20220907.0413,HP Chromebook 14 G5 4GB/16GB,Waiting Pickup,,School District of Brackett Independent,HP Chromebook 14 G5 4GB/16GB,0.00,Brackett - ADP - HP 14 G5 - 21-22,Low,09/07/2022 12:39 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD0476TPQ,T20220907.0416,HP 11a G8 EE A4 - 4GB/32GB,Complete,"Julsrud, Matthew (primary)",School District of Franklin County - NC,HP 11a G8 EE A4 - 4GB/32GB,0.00,Franklin County - ADP - HP 11a G8 EE - 21-22,Low,09/07/2022 12:41 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD831028D,T20220907.0419,HP ProBook 430 G5 - Touch,Complete,"Nikolau, Lukas (primary)",School District of Kettle Moraine,HP ProBook 430 G5 - Touch,1.83,Kettle Moraine - ADP - HP ProBook 430 G5 - $100 - 1st break free,Low,09/07/2022 12:41 PM,09/17/2022 06:00 PM,1.83,ChromeCare Client,Client Portal,Client Service Engineer L1
B739PV2,T20220907.0427,Dell 3100 Chromebook N4000 - 4GB/16GB - 1 USB Port,Waiting Pickup,,School District of Madison Metropolitan,Dell 3100 Chromebook N4000 - 4GB/16GB - 1 USB Port,0.00,Madison - ADP - Dell 3100 - BATT INCLUDED,Low,09/07/2022 12:45 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2K6RRV,T20220907.0433,Lenovo ThinkPad E15 i5-10210U - 8GB/1TB,Waiting Repair,,School District of  school County,Lenovo ThinkPad E15 i5-10210U - 8GB/1TB,0.00,Tazewell - ADP - Lenovo E15 ThinkPad,Low,09/07/2022 12:50 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
P2085EQ1,T20220907.0437,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,Waiting Pickup,,School District of Green Bay,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,0.00,Green Bay - ADP - Lenovo 300e Gen 2 N4020 - $100,Low,09/07/2022 01:00 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD035LRKN,T20220907.0443,HP x360 11 G3 EE N4020 - 4GB/32GB - Single Camera - No Stylus,Waiting Pickup,,School District of Dixon 170,HP x360 11 G3 EE N4020 - 4GB/32GB - Single Camera - No Stylus,0.00,Dixon - ADP - HP X360 11 G3 - $100,Low,09/07/2022 01:05 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD924BNTZ,T20220907.0480,HP Chromebook X360 11 G2 EE 4GB/32GB - No Dual Camera/ No Stylus,Complete,"Julsrud, Matthew (primary)",School District of Lodi,HP Chromebook X360 11 G2 EE 4GB/32GB - No Dual Camera/ No Stylus,0.00,Lodi - ADP - HP X360 - $100,Low,09/07/2022 01:29 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD0122JLB,T20220907.0506,HP 14 G6 N4020 - 4GB/32GB,Waiting Repair,"Behling, Lindsay (primary)",School District of Richland,HP 14 G6 N4020 - 4GB/32GB,0.00,Richland - ADP - HP 14 G6 N4020 - $100,Low,09/07/2022 01:39 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Administration
P204L8T7,T20220907.0513,Lenovo 100e Gen 2 MTK8173 - 4GB/32GB,Waiting Pickup,,School District of St. Croix Central,Lenovo 100e Gen 2 MTK8173 - 4GB/32GB,0.00,St. Croix - ADP - Lenovo 100e G2 - 21-22,Low,09/07/2022 01:40 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
4FXQYD3,T20220907.0519,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera,Waiting Pickup,,School District of Green Bay,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera,0.00,Green Bay - ADP - Dell 3100 - $100,Low,09/07/2022 01:44 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2P6ZNM,T20220907.0524,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,Waiting Pickup,,School District of Green Bay,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,0.00,Green Bay - ADP - Lenovo 300e Gen 2 N4020 - $100,Low,09/07/2022 01:50 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2Q9ABY,T20220907.0525,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,Waiting Pickup,,School District of Green Bay,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,0.00,Green Bay - ADP - Lenovo 300e Gen 2 N4020 - $100,Low,09/07/2022 01:50 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD0341873,T20220907.0536,HP 11a G8 EE A4 - 4GB/32GB,Complete,"Julsrud, Matthew (primary)",School District of Marion 2,HP 11a G8 EE A4 - 4GB/32GB,0.00,Marion - ADP - HP 11A G8 EE - 20-22,Low,09/07/2022 02:00 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD033KW1M,T20220907.0537,HP 11a G8 EE A4 - 4GB/32GB,Waiting Pickup,,School District of Marion 2,HP 11a G8 EE A4 - 4GB/32GB,0.00,Marion - ADP - HP 11A G8 EE - 20-22,Low,09/07/2022 02:00 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
P2085TXE,T20220907.0540,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,Waiting Pickup,,School District of Green Bay,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,0.00,Green Bay - ADP - Lenovo 300e Gen 2 N4020 - $100,Low,09/07/2022 02:00 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2P2QXY,T20220907.0546,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,Waiting Pickup,,School District of Green Bay,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,0.00,Green Bay - ADP - Lenovo 300e Gen 2 N4020 - $100,Low,09/07/2022 02:05 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2PE6JM,T20220907.0547,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,Waiting Pickup,,School District of Green Bay,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,0.00,Green Bay - ADP - Lenovo 300e Gen 2 N4020 - $100,Low,09/07/2022 02:05 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
7ZTXFD3,T20220907.0552,Dell 3100 N4020 - 4GB/32GB - 2 USB Port,Waiting Pickup,,School District of Medford,Dell 3100 N4020 - 4GB/32GB - 2 USB Port,0.00,Medford - ADP - Dell 3100 Non-Touch,Low,09/07/2022 02:09 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2VAXCY,T20220907.0586,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Complete,"Julsrud, Matthew (primary)",School District of Lancaster - WI,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.00,Lancaster WI - ADP - Lenovo 100e G2,Low,09/07/2022 02:29 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
PF2WLYVE,T20220907.0590,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Complete,"Julsrud, Matthew (primary)",School District of Lancaster - WI,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.00,Lancaster WI - ADP - Lenovo 100e G2,Low,09/07/2022 02:34 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
PF3K2DNW,T20220907.0598,Lenovo 500e Gen 3 N5100 - 8GB/64GB,Waiting Parts,"Schaefer, Joshua (primary)",School District of Logansport,Lenovo 500e Gen 3 N5100 - 8GB/64GB,0.17,Logansport - ADP - Lenovo 500e Gen 3 - NO DED,Low,09/07/2022 02:39 PM,09/20/2022 11:00 PM,0.17,ChromeCare Client,Client Portal,Client Service Engineer L1
PF3K3C02,T20220907.0599,Lenovo 500e Gen 3 N5100 - 8GB/64GB,Waiting Parts,"Schaefer, Joshua (primary)",School District of Logansport,Lenovo 500e Gen 3 N5100 - 8GB/64GB,0.25,Logansport - ADP - Lenovo 500e Gen 3 - NO DED,Low,09/07/2022 02:39 PM,09/20/2022 11:00 PM,0.25,ChromeCare Client,Client Portal,Client Service Engineer L1
PF3K3E7H,T20220907.0600,Lenovo 500e Gen 3 N5100 - 8GB/64GB,Waiting Parts,"Schaefer, Joshua (primary)",School District of Logansport,Lenovo 500e Gen 3 N5100 - 8GB/64GB,0.17,Logansport - ADP - Lenovo 500e Gen 3 - NO DED,Low,09/07/2022 02:39 PM,09/20/2022 11:00 PM,0.17,ChromeCare Client,Client Portal,Client Service Engineer L1
PF3JRZBG,T20220907.0601,Lenovo 500e Gen 3 N5100 - 8GB/64GB,Waiting Parts,"Schaefer, Joshua (primary)",School District of Logansport,Lenovo 500e Gen 3 N5100 - 8GB/64GB,0.17,Logansport - ADP - Lenovo 500e Gen 3 - NO DED,Low,09/07/2022 02:40 PM,09/20/2022 11:00 PM,0.17,ChromeCare Client,Client Portal,Client Service Engineer L1
PF3JRBMA,T20220907.0602,Lenovo 500e Gen 3 N5100 - 8GB/64GB,Waiting Parts,"Schaefer, Joshua (primary)",School District of Logansport,Lenovo 500e Gen 3 N5100 - 8GB/64GB,0.33,Logansport - ADP - Lenovo 500e Gen 3 - NO DED,Low,09/07/2022 02:40 PM,09/20/2022 11:00 PM,0.33,ChromeCare Client,Client Portal,Client Service Engineer L1
PF3K3RH3,T20220907.0604,Lenovo 500e Gen 3 N5100 - 8GB/64GB,Waiting Parts,"Schaefer, Joshua (primary)",School District of Logansport,Lenovo 500e Gen 3 N5100 - 8GB/64GB,0.17,Logansport - ADP - Lenovo 500e Gen 3 - NO DED,Low,09/07/2022 02:40 PM,09/20/2022 11:00 PM,0.17,ChromeCare Client,Client Portal,Client Service Engineer L1
PF3K2HLR,T20220907.0605,Lenovo 500e Gen 3 N5100 - 8GB/64GB,Waiting Parts,"Schaefer, Joshua (primary)",School District of Logansport,Lenovo 500e Gen 3 N5100 - 8GB/64GB,0.17,Logansport - ADP - Lenovo 500e Gen 3 - NO DED,Low,09/07/2022 02:40 PM,09/20/2022 11:00 PM,0.17,ChromeCare Client,Client Portal,Client Service Engineer L1
JWP11X2,T20220907.0611,Dell 3100 Chromebook N4000 - 4GB/16GB - 1 USB Port,Waiting Pickup,,School District of Muskego-Norway,Dell 3100 Chromebook N4000 - 4GB/16GB - 1 USB Port,0.00,Muskego - ADP - Dell 3100,Low,09/07/2022 02:43 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
P204WMLE,T20220907.0614,Lenovo 300e Gen 2 MTK,Waiting Parts,"Pham, Paul (primary)",Winnebago Lutheran Academy,Lenovo 300e Gen 2 MTK,0.33,WLA - ADP - Lenovo 300e Gen 2 - $100,Low,09/07/2022 02:44 PM,09/20/2022 11:00 PM,0.33,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD017874Z,T20220907.0648,HP 14 G6 N4020 - 4GB/32GB,Complete,"Julsrud, Matthew (primary)",School District of Brackett Independent,HP 14 G6 N4020 - 4GB/32GB,0.00,Brackett - ADP - HP 14 G6 - 21-22,Low,09/07/2022 03:23 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD103LJG0,T20220907.0653,HP 11a G8 EE A4 - 4GB/32GB,Waiting Pickup,,School District of Marion 2,HP 11a G8 EE A4 - 4GB/32GB,0.00,Marion - ADP - HP 11A G8 EE - 20-22,Low,09/07/2022 03:29 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD8503DN2,T20220908.0002,HP Chromebook 11 G6 EE 4GB/16GB,Complete,"Julsrud, Matthew (primary)",School District of Brookville Area,HP Chromebook 11 G6 EE 4GB/16GB,0.00,Brookville Area - ADP - HP 11 G6 EE,Low,09/08/2022 06:45 AM,09/21/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD8445W02,T20220908.0003,HP Chromebook 11 G6 EE 4GB/16GB,Complete,"Julsrud, Matthew (primary)",School District of Brookville Area,HP Chromebook 11 G6 EE 4GB/16GB,0.00,Brookville Area - ADP - HP 11 G6 EE,Low,09/08/2022 06:48 AM,09/21/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
P208ACMD,T20220908.0004,Lenovo Tab 10e,Waiting Pickup,,School District of Brookville Area,Lenovo Tab 10e,0.00,Brookville Area - ADP - Lenovo Tab 10e - NO DED,Low,09/08/2022 06:52 AM,09/21/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
P20887XW,T20220908.0005,Lenovo Tab 10e,Waiting Pickup,,School District of Brookville Area,Lenovo Tab 10e,0.00,Brookville Area - ADP - Lenovo Tab 10e - NO DED,Low,09/08/2022 06:56 AM,09/21/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
P20887YE,T20220908.0007,Lenovo Tab 10e,Waiting Pickup,,School District of Brookville Area,Lenovo Tab 10e,0.00,Brookville Area - ADP - Lenovo Tab 10e - NO DED,Low,09/08/2022 07:00 AM,09/21/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD013JLLX,T20220908.0010,HP Chromebook 11 G7 EE 4GB/16GB,Waiting Pickup,,School District of Brookville Area,HP Chromebook 11 G7 EE 4GB/16GB,0.00,Brookville Area - ADP - HP 11 G7 EE,Low,09/08/2022 07:03 AM,09/21/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
P208DQSA,T20220908.0015,Lenovo 100e Gen 2 A4,Complete,"Julsrud, Matthew (primary)",School District of Eaton Community,Lenovo 100e Gen 2 A4,0.00,Eaton - ADP - Lenovo 100e Gen 2 A4,Low,09/08/2022 07:18 AM,09/21/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
NXHQEAA0010212507C7600,T20220908.0033,Acer C871-C85K,Waiting Parts,"Guerrero, Saul (primary)",School District of Wilmot,Acer C871-C85K,0.00,Wilmot - ADP - Acer C871-C85K,Low,09/08/2022 08:00 AM,09/21/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD9095M7S,T20220908.0047,HP Chromebook 11a G6 EE 4GB/32GB,Complete,"Julsrud, Matthew (primary)",School District of Waterford - High School,HP Chromebook 11a G6 EE 4GB/32GB,0.00,Waterford HS - ADP - HP 11a G6 EE - 20-21,Low,09/08/2022 08:11 AM,09/21/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD819882R,T20220908.0048,HP Chromebook 11 G6 EE 4GB/16GB,Complete,"Julsrud, Matthew (primary)",School District of Tri County Area,HP Chromebook 11 G6 EE 4GB/16GB,0.00,Tri County - ADP - HP 11 G6 EE,Low,09/08/2022 08:12 AM,09/21/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
NXGUKAA0019190F6037600,T20220908.0050,Acer C732 Chromebook,Complete,"Kundert, Austin (primary)",School District of Whitnall,Acer C732 Chromebook,0.00,Whitnall - ADP - Acer C732,Low,09/08/2022 08:16 AM,09/21/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD0268P60,T20220908.0053,HP ProBook 430 G7 i5-10110U - 8GB/128GB,Waiting Repair,"Nikolau, Lukas (primary)",School District of Kettle Moraine,HP ProBook 430 G7 i5-10110U - 8GB/128GB,0.00,Kettle Moraine - ADP - HP 403 G7 i5 - 1st Break Free,Low,09/08/2022 08:18 AM,09/21/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD0268P7K,T20220908.0054,HP ProBook 430 G7 i5-10110U - 8GB/128GB,Waiting Repair,"Nikolau, Lukas (primary)",School District of Kettle Moraine,HP ProBook 430 G7 i5-10110U - 8GB/128GB,0.00,Kettle Moraine - ADP - HP 403 G7 i5 - 1st Break Free,Low,09/08/2022 08:19 AM,09/21/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
NXEFJAA0019210CD837600,T20220908.0061,Acer Spin 13 Chromebook,Waiting Parts,"Nikolau, Lukas (primary)",School District of Greendale,Acer Spin 13 Chromebook,0.08,Greendale - ADP - Acer Spin 13 - $100,Low,09/08/2022 08:26 AM,09/21/2022 11:00 PM,0.08,ChromeCare Client,Client Portal,Client Service Engineer L1
NXHQFAA001114276457600,T20220908.0066,Acer C871T-C5YF 5205U - 4GB/32GB,Waiting Repair,,School District of Strafford,Acer C871T-C5YF 5205U - 4GB/32GB,0.00,Strafford - ADP - Acer C871T - No Ded,Low,09/08/2022 08:31 AM,09/21/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD00983K4,T20220908.0068,HP 11 G8 EE N4020 - 4GB/32GB,Complete,"Julsrud, Matthew (primary)",School District of Tri County Area,HP 11 G8 EE N4020 - 4GB/32GB,0.00,Tri County - ADP - HP 11 G8 EE N4020 - $100,Low,09/08/2022 08:32 AM,09/21/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
