Installed Asset Serial Number,Ticket Number,Title,Status,Resources,Client,Installed Asset,Total Hours Worked,Contract,Priority,Created,Due,Billed Hours,Classification,Queue,Role
5CD00984ZB,T20220922.0215,HP 11 G8 EE N4020 - 4GB/32GB,Waiting Pickup,,School District of Fox Point-Bayside,HP 11 G8 EE N4020 - 4GB/32GB,0.00,Fox Point - ADP - HP 11 G8 EE - $100,Low,09/22/2022 09:42 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
P206GNPM,T20220922.0216,Lenovo 300e Gen 2 N4000 - 4GB/32GB - Dual Camera,Waiting Pickup,,Luther Preparatory School,Lenovo 300e Gen 2 N4000 - 4GB/32GB - Dual Camera,0.00,Luther Prep - ADP - Lenovo 300e Gen 2 - $100,Low,09/22/2022 09:43 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD12266N4,T20220922.0218,HP 11a G8 EE A4 - 4GB/32GB,Waiting Pickup,,School District of Union Grove,HP 11a G8 EE A4 - 4GB/32GB,0.00,Union Grove - ADP - HP 11a G8 EE,Low,09/22/2022 09:45 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXH8TAA002022127527600,T20220922.0219,Acer CB315 A6 - 8GB/64GB,Waiting Repair,,School District of Monroe,Acer CB315 A6 - 8GB/64GB,0.00,Monroe - ADP - Acer CB315 A6 - $100,Low,09/22/2022 09:45 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD101P4D4,T20220922.0220,HP 11 G8 EE N4020 - 4GB/32GB,Waiting Pickup,,School District of Oostburg,HP 11 G8 EE N4020 - 4GB/32GB,0.00,Oostburg - ADP - HP 11 G8 EE - TH,Low,09/22/2022 09:46 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD122678W,T20220922.0221,HP 11a G8 EE A4 - 4GB/32GB,Waiting Pickup,,School District of Union Grove,HP 11a G8 EE A4 - 4GB/32GB,0.00,Union Grove - ADP - HP 11a G8 EE,Low,09/22/2022 09:47 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD935B850,T20220922.0222,HP Chromebook 11 G7 EE 4GB/16GB,In Progress,"Meszewski, Arthur (primary) | Kalbouneh, Tareq",School District of Stoughton,HP Chromebook 11 G7 EE 4GB/16GB,2.50,Stoughton - ADP - HP 11 G7 EE,Low,09/22/2022 09:47 AM,10/06/2022 06:00 PM,2.50,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD9093YJJ,T20220922.0223,HP Chromebook 11a G6 EE 4GB/16GB,Waiting Pickup,,School District of Fox Point-Bayside,HP Chromebook 11a G6 EE 4GB/16GB,0.00,Fox Point - ADP - HP 11A G6 EE ,Low,09/22/2022 09:50 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD9252SYF,T20220922.0224,HP Chromebook 11 G7 EE 4GB/16GB,Waiting Pickup,,School District of Greenfield,HP Chromebook 11 G7 EE 4GB/16GB,0.00,Greenfield - ADP - HP G7 EE,Low,09/22/2022 09:51 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD031HQVS,T20220922.0225,HP x360 11 G3 EE N4020 - 4GB/32GB - Dual Camera - No Stylus,Waiting Pickup,,School District of Kewaskum,HP x360 11 G3 EE N4020 - 4GB/32GB - Dual Camera - No Stylus,0.00,Kewaskum - ADP - HP X360 G3 - $100,Low,09/22/2022 09:52 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
N3NXLP00323509D,T20220922.0226,Asus CR1100CK N5100 - 8GB/32GB,Waiting Pickup,,School District of Fisher CUSD 1,Asus CR1100CK N5100 - 8GB/32GB,0.00,Fisher - ADP - Asus CR1100CK,Low,09/22/2022 09:59 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXHQEAA0010521F9EA7600,T20220922.0227,Acer C871-C85K,Waiting Pickup,,School District of Wilmot,Acer C871-C85K,0.00,Wilmot - ADP - Acer C871-C85K,Low,09/22/2022 10:00 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD91246RK,T20220922.0228,HP Chromebook 11a G6 EE 4GB/16GB,Waiting Pickup,,School District of Elmbrook,HP Chromebook 11a G6 EE 4GB/16GB,0.00,Elmbrook - ADP - HP 11a G6 EE ,Low,09/22/2022 10:03 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
J3SRK63,T20220922.0229,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera,Waiting Pickup,,School District of Brookfield Lagrange Park 95,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera,0.00,Brookfield LaGrange - ADP - Dell 3100 - $100,Low,09/22/2022 10:04 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD9133SX0,T20220922.0230,HP Chromebook 11a G6 EE 4GB/16GB,Waiting Pickup,,School District of Elmbrook,HP Chromebook 11a G6 EE 4GB/16GB,0.00,Elmbrook - ADP - HP 11a G6 EE ,Low,09/22/2022 10:04 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
HWL0RM3,T20220922.0231,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera,Waiting Pickup,,School District of Brookfield Lagrange Park 95,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera,0.00,Brookfield LaGrange - ADP - Dell 3100 - $100,Low,09/22/2022 10:05 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD9133SZX,T20220922.0232,HP Chromebook 11a G6 EE 4GB/16GB,Waiting Pickup,,School District of Elmbrook,HP Chromebook 11a G6 EE 4GB/16GB,0.00,Elmbrook - ADP - HP 11a G6 EE ,Low,09/22/2022 10:06 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD115HDLH,T20220922.0233,HP 11a G8 EE A4 - 4GB/32GB - Touch,Waiting Pickup,,School District of Green Lake,HP 11a G8 EE A4 - 4GB/32GB - Touch,0.00,Green Lake - ADP - HP 11a G8 EE - $100,Low,09/22/2022 10:06 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD91345HT,T20220922.0234,HP Chromebook 11a G6 EE 4GB/16GB,Waiting Pickup,,School District of Elmbrook,HP Chromebook 11a G6 EE 4GB/16GB,0.00,Elmbrook - ADP - HP 11a G6 EE ,Low,09/22/2022 10:09 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD91340P4,T20220922.0236,HP Chromebook 11a G6 EE 4GB/16GB,Waiting Pickup,,School District of Elmbrook,HP Chromebook 11a G6 EE 4GB/16GB,0.00,Elmbrook - ADP - HP 11a G6 EE ,Low,09/22/2022 10:10 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
MP1X72NX,T20220922.0237,Lenovo 100e Gen 2 A4,Waiting Pickup,,School District of Sycamore 427,Lenovo 100e Gen 2 A4,0.00,Sycamore - ADP - Lenovo 100e G2 AMD,Low,09/22/2022 10:11 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
MP1Y0KRJ,T20220922.0238,Lenovo 100e Gen 3 AMD 3015Ce - 4GB/32GB,Waiting Pickup,,School District of Jersey 100,Lenovo 100e Gen 3 AMD 3015Ce - 4GB/32GB,0.00,Jersey - ADP - Lenovo 100e Gen 3,Low,09/22/2022 10:13 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2WRVVR,T20220922.0239,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Waiting Pickup,,School District of Riverdale 100,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.00,Riverdale - ADP - Lenovo 100e G2,Low,09/22/2022 10:13 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
P208XRFW,T20220922.0240,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Waiting Repair,,School District of Sauk Prairie,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.00,Sauk Prairie - ADP - Lenovo 100e Gen 2 - Case,Low,09/22/2022 10:13 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXHPWAA0020530A40E7611,T20220922.0241,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,Waiting Pickup,,School District of Oconomowoc,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,0.00,Oconomowoc - ADP - Acer R752T - SIS - No Ded,Low,09/22/2022 10:16 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXHPWAA0020530A3667611,T20220922.0242,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,Waiting Pickup,,School District of Oconomowoc,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,0.00,Oconomowoc - ADP - Acer R752T - SIS - No Ded,Low,09/22/2022 10:16 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
MP28B1RJ,T20220922.0243,Lenovo 100e Gen 3 AMD 3015Ce - 4GB/32GB,Waiting Pickup,,School District of Alton 11,Lenovo 100e Gen 3 AMD 3015Ce - 4GB/32GB,0.00,Alton - ADP - Lenovo 100e Gen 3,Low,09/22/2022 10:18 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
MP288DMA,T20220922.0244,Lenovo 100e Gen 3 AMD 3015Ce - 4GB/32GB,Waiting Pickup,,School District of Alton 11,Lenovo 100e Gen 3 AMD 3015Ce - 4GB/32GB,0.00,Alton - ADP - Lenovo 100e Gen 3,Low,09/22/2022 10:18 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXGPZAA0018050C7657600,T20220922.0245,Acer Spin R751T-C4XP Chromebook,Waiting Pickup,,School District of Oak Lawn Hometown 123,Acer Spin R751T-C4XP Chromebook,0.00,Oak Lawn - ADP - Acer R751T - NO DED - 22-23,Low,09/22/2022 10:25 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
MP288N5P,T20220922.0246,Lenovo 100e Gen 3 AMD 3015Ce - 4GB/32GB,Complete,"Julsrud, Matthew (primary)",School District of Alton 11,Lenovo 100e Gen 3 AMD 3015Ce - 4GB/32GB,0.00,Alton - ADP - Lenovo 100e Gen 3,Low,09/22/2022 10:26 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
MP288J6W,T20220922.0247,Lenovo 100e Gen 3 AMD 3015Ce - 4GB/32GB,Complete,"Julsrud, Matthew (primary)",School District of Alton 11,Lenovo 100e Gen 3 AMD 3015Ce - 4GB/32GB,0.00,Alton - ADP - Lenovo 100e Gen 3,Low,09/22/2022 10:26 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
MP288CRB,T20220922.0248,Lenovo 100e Gen 3 AMD 3015Ce - 4GB/32GB,Complete,"Julsrud, Matthew (primary)",School District of Alton 11,Lenovo 100e Gen 3 AMD 3015Ce - 4GB/32GB,0.00,Alton - ADP - Lenovo 100e Gen 3,Low,09/22/2022 10:26 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD9121GYK,T20220922.0249,HP Chromebook 11a G6 EE 4GB/16GB,Waiting Pickup,,School District of Elmbrook,HP Chromebook 11a G6 EE 4GB/16GB,0.00,Elmbrook - ADP - HP 11a G6 EE ,Low,09/22/2022 10:30 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXH8VAA00292611A177600,T20220922.0250,Acer C733-C37P N4000 - 4GB/32GB,Waiting Pickup,,School District of Ridgeland 122,Acer C733-C37P N4000 - 4GB/32GB,0.00,Ridgeland - ADP - Acer C733 - 21-22,Low,09/22/2022 10:30 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXGUKAA0019190E7207600,T20220922.0251,Acer C732 Chromebook,Repaired,"Eslit, Arnd (primary)",School District of Whitnall,Acer C732 Chromebook,0.50,Whitnall - ADP - Acer C732,High,09/22/2022 10:31 AM,10/06/2022 06:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD9226SHK,T20220922.0252,HP Chromebook 11 G7 EE 4GB/16GB,Waiting Pickup,,School District of Ridgeland 122,HP Chromebook 11 G7 EE 4GB/16GB,0.00,Ridgeland - ADP - HP 11 G7 EE - 21-22,Low,09/22/2022 10:31 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
M3NXCV19A50312A,T20220922.0253,Asus C214MA N4020 - 4GB/32GB,Waiting Repair,,School District of Lake Geneva,Asus C214MA N4020 - 4GB/32GB,0.00,Lake Geneva - ADP - Asus C214MA - NO DED,Low,09/22/2022 10:33 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
P2035P15,T20220922.0254,Lenovo 500e Chromebook,Waiting Pickup,,School District of Nicolet,Lenovo 500e Chromebook,0.00,Nicolet - ADP - Lenovo 500e - No Ded,Low,09/22/2022 10:33 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
6SN9QM3,T20220922.0255,Dell 3100 N4020 - 4GB/32GB - 2 USB Port,Complete,"Julsrud, Matthew (primary)",School District of Canal Winchester,Dell 3100 N4020 - 4GB/32GB - 2 USB Port,0.00,Canal Winchester - ADP - Dell 3100,Low,09/22/2022 10:33 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD9226SNQ,T20220922.0256,HP Chromebook 11 G7 EE 4GB/16GB,Waiting Pickup,,School District of Ridgeland 122,HP Chromebook 11 G7 EE 4GB/16GB,0.00,Ridgeland - ADP - HP 11 G7 EE - 21-22,Low,09/22/2022 10:33 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD91340TF,T20220922.0257,HP Chromebook 11a G6 EE 4GB/16GB,Waiting Pickup,,School District of Elmbrook,HP Chromebook 11a G6 EE 4GB/16GB,0.00,Elmbrook - ADP - HP 11a G6 EE ,Low,09/22/2022 10:34 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF37V27S,T20220922.0258,Lenovo 500e Gen 3 N5100 - 4GB/32GB,Waiting Pickup,,School District of Township High School 113,Lenovo 500e Gen 3 N5100 - 4GB/32GB,0.00,Township 113 - ADP - Lenovo 500e Gen 3 - NO DED,Low,09/22/2022 10:34 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXH8VAA0029160BB687600,T20220922.0259,Acer C733-C37P N4000 - 4GB/32GB,Waiting Pickup,,School District of Ridgeland 122,Acer C733-C37P N4000 - 4GB/32GB,0.00,Ridgeland - ADP - Acer C733 - 21-22,Low,09/22/2022 10:34 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD9335C8C,T20220922.0260,HP Chromebook 11 G7 EE 4GB/16GB,Waiting Pickup,,School District of Oconomowoc,HP Chromebook 11 G7 EE 4GB/16GB,0.00,Oconomowoc - ADP - HP 11 G7 EE,Low,09/22/2022 10:35 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD9133SW1,T20220922.0261,HP Chromebook 11a G6 EE 4GB/16GB,Waiting Pickup,,School District of Elmbrook,HP Chromebook 11a G6 EE 4GB/16GB,0.00,Elmbrook - ADP - HP 11a G6 EE ,Low,09/22/2022 10:35 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD9226QYT,T20220922.0262,HP Chromebook 11 G7 EE 4GB/16GB,Waiting Pickup,,School District of Ridgeland 122,HP Chromebook 11 G7 EE 4GB/16GB,0.00,Ridgeland - ADP - HP 11 G7 EE - 21-22,Low,09/22/2022 10:36 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CG0265KBQ,T20220922.0263,HP EliteBook 850 G6 i5-8265U -16GB/256GB,Waiting Pickup,,School District of Germantown,HP EliteBook 850 G6 i5-8265U -16GB/256GB,0.00,Germantown - ADP - HP 850 G6,Low,09/22/2022 10:36 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD91340XV,T20220922.0264,HP Chromebook 11a G6 EE 4GB/16GB,Waiting Pickup,,School District of Elmbrook,HP Chromebook 11a G6 EE 4GB/16GB,0.00,Elmbrook - ADP - HP 11a G6 EE ,Low,09/22/2022 10:38 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD9126WT7,T20220922.0265,HP Chromebook 11a G6 EE 4GB/16GB,Waiting Pickup,,School District of Elmbrook,HP Chromebook 11a G6 EE 4GB/16GB,0.00,Elmbrook - ADP - HP 11a G6 EE ,Low,09/22/2022 10:39 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD00983VS,T20220922.0266,HP 11 G8 EE N4020 - 4GB/32GB,Complete,"Julsrud, Matthew (primary)",School District of Tri County Area,HP 11 G8 EE N4020 - 4GB/32GB,0.00,Tri County - ADP - HP 11 G8 EE N4020 - $100,Low,09/22/2022 10:41 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
P204L878,T20220922.0267,Lenovo 100e Gen 2 MTK8173 - 4GB/32GB,Waiting Pickup,,School District of St. Croix Central,Lenovo 100e Gen 2 MTK8173 - 4GB/32GB,0.00,St. Croix - ADP - Lenovo 100e G2 - 21-22,Low,09/22/2022 10:42 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXH8VAA0060392A3E97611,T20220922.0269,Acer C733-C5AS N4020 - 4GB/32GB,Waiting Pickup,,School District of Ridgeland 122,Acer C733-C5AS N4020 - 4GB/32GB,0.00,Ridgeland - ADP - Acer C733 - 21-22,Low,09/22/2022 10:45 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
7S8P7F3,T20220922.0270,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,Waiting Pickup,,School District of Madison Metropolitan,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,0.00,Madison - ADP - Dell 3100 20-24 - BATT INCLUDED,Low,09/22/2022 10:45 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXATTAA0011410F39E7611,T20220922.0271,Acer C733T-C6Z6 N4020 - 4GB/32GB - nSDR,Waiting Pickup,,School District of Menasha,Acer C733T-C6Z6 N4020 - 4GB/32GB - nSDR,0.00,Menasha - ADP - Acer C733T - $100,Low,09/22/2022 10:45 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF332GWK,T20220922.0272,Lenovo 100e Gen 2 N4020 - 4GB/32GB - No SD Reader,Waiting Pickup,,School District of South Holland 150,Lenovo 100e Gen 2 N4020 - 4GB/32GB - No SD Reader,0.00,South Holland 150 - ADP - Lenovo 100e g2,Low,09/22/2022 10:48 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF332TZR,T20220922.0273,Lenovo 100e Gen 2 N4020 - 4GB/32GB - No SD Reader,Waiting Pickup,,School District of South Holland 150,Lenovo 100e Gen 2 N4020 - 4GB/32GB - No SD Reader,0.00,South Holland 150 - ADP - Lenovo 100e g2,Low,09/22/2022 10:48 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
MP1XDY5F,T20220922.0274,Lenovo 100e Gen 2 A4,Waiting Pickup,,School District of South Holland 150,Lenovo 100e Gen 2 A4,0.00,South Holland 150 - ADP - Lenovo 100e g2,Low,09/22/2022 10:48 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF3323R0,T20220922.0275,Lenovo 100e Gen 2 N4020 - 4GB/32GB - No SD Reader,Waiting Pickup,,School District of South Holland 150,Lenovo 100e Gen 2 N4020 - 4GB/32GB - No SD Reader,0.00,South Holland 150 - ADP - Lenovo 100e g2,Low,09/22/2022 10:48 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXA6UAA001053014767600,T20220922.0276,Acer C722-K4CN MTK8183 - 4GB/32GB,Waiting Pickup,,School District of Ridgeland 122,Acer C722-K4CN MTK8183 - 4GB/32GB,0.00,Ridgeland - ADP - Acer C722 - 21-22,Low,09/22/2022 10:49 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
4DBTFD3,T20220922.0277,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,Waiting Repair,,School District of Monroe,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,0.00,Monroe - ADP - Dell 3100,Low,09/22/2022 10:51 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXH8VAA0029160EAE27600,T20220922.0278,Acer C733-C37P N4000 - 4GB/32GB,Waiting Pickup,,School District of Ridgeland 122,Acer C733-C37P N4000 - 4GB/32GB,0.00,Ridgeland - ADP - Acer C733 - 21-22,Low,09/22/2022 10:52 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXA6UAA00105244FA57600,T20220922.0279,Acer C722-K4CN MTK8183 - 4GB/32GB,Waiting Pickup,,School District of Ridgeland 122,Acer C722-K4CN MTK8183 - 4GB/32GB,0.00,Ridgeland - ADP - Acer C722 - 21-22,Low,09/22/2022 10:54 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXH8VAA0029160EB157600,T20220922.0280,Acer C733-C37P N4000 - 4GB/32GB,Waiting Pickup,,School District of Ridgeland 122,Acer C733-C37P N4000 - 4GB/32GB,0.00,Ridgeland - ADP - Acer C733 - 21-22,Low,09/22/2022 10:56 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXA6UAA00105244EE87600,T20220922.0281,Acer C722-K4CN MTK8183 - 4GB/32GB,Waiting Pickup,,School District of Ridgeland 122,Acer C722-K4CN MTK8183 - 4GB/32GB,0.00,Ridgeland - ADP - Acer C722 - 21-22,Low,09/22/2022 10:59 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXGUKAA00181222F917600,T20220922.0282,Acer C732 Chromebook,Waiting Pickup,,School District of Ashwaubenon,Acer C732 Chromebook,0.00,Ashwaubenon - ADP - Acer C732,Low,09/22/2022 10:59 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
C8RRVC3,T20220922.0283,Dell 3100 N4020 - 4GB/32GB - 2 USB Port,Waiting Pickup,,School District of Ashwaubenon,Dell 3100 N4020 - 4GB/32GB - 2 USB Port,0.00,Ashwaubenon - ADP - Dell 3100,Low,09/22/2022 10:59 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXGUKAA001812224C97600,T20220922.0284,Acer C732 Chromebook,Waiting Pickup,,School District of Ashwaubenon,Acer C732 Chromebook,0.00,Ashwaubenon - ADP - Acer C732,Low,09/22/2022 11:00 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
HBGXXD3,T20220922.0285,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera,Waiting Pickup,,School District of Green Bay,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera,0.00,Green Bay - ADP - Dell 3100 - $100,Low,09/22/2022 11:02 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
3M88GD3,T20220922.0286,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,Waiting Pickup,,School District of Thornton Fractional 215,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,0.00,Thornton Fractional - ADP - Dell 3100,Low,09/22/2022 11:02 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
M4NXCV00E65613B,T20220922.0287,Asus C214MA N4020 - 4GB/32GB,Waiting Pickup,,School District of Lake Geneva,Asus C214MA N4020 - 4GB/32GB,0.00,Lake Geneva - ADP - Asus C214MA - NO DED - SiS,Low,09/22/2022 11:03 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
BMNHQV2,T20220922.0289,Dell 3100 Chromebook N4000 - 4GB/16GB - 1 USB Port,Waiting Pickup,,School District of Madison Metropolitan,Dell 3100 Chromebook N4000 - 4GB/16GB - 1 USB Port,0.00,Madison - ADP - Dell 3100 - BATT INCLUDED,Low,09/22/2022 11:04 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXGUKAA001812224777600,T20220922.0290,Acer C732 Chromebook,Waiting Pickup,,School District of Ashwaubenon,Acer C732 Chromebook,0.00,Ashwaubenon - ADP - Acer C732,Low,09/22/2022 11:06 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
M3NXCV19B40512D,T20220922.0291,Asus C214MA N4020 - 4GB/32GB,Waiting Pickup,,School District of Lake Geneva,Asus C214MA N4020 - 4GB/32GB,0.00,Lake Geneva - ADP - Asus C214MA - NO DED,Low,09/22/2022 11:08 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
H2W9QM3,T20220922.0292,Dell 3100 N4020 - 4GB/32GB - 2 USB Port,Complete,"Julsrud, Matthew (primary)",School District of Canal Winchester,Dell 3100 N4020 - 4GB/32GB - 2 USB Port,0.00,Canal Winchester - ADP - Dell 3100,Low,09/22/2022 11:09 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD921B51Q,T20220922.0293,HP Chromebook 11 G7 EE 4GB/32GB,Waiting Pickup,,School District of Kimberly,HP Chromebook 11 G7 EE 4GB/32GB,0.00,Kimberly - ADP - HP 11 G7 EE,Low,09/22/2022 11:09 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
M9NXCV05U34036F,T20220922.0297,Asus CX5400FMA i5-1130G7 - 16GB/256GB,Waiting Pickup,,School District of Oshkosh,Asus CX5400FMA i5-1130G7 - 16GB/256GB,0.00,Oshkosh - ADP - Asus CX5400FMA - $100,Low,09/22/2022 11:16 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
8471FN3,T20220922.0298,Dell 3100 N4020 - 4GB/32GB - 2 USB Port - 2022,Waiting Pickup,,School District of Madison Metropolitan,Dell 3100 N4020 - 4GB/32GB - 2 USB Port - 2022,0.00,Madison - ADP - Dell 3100 - SiS,Low,09/22/2022 11:16 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2W1FWY,T20220922.0301,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Waiting Pickup,,School District of Township High School 113,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.00,Township 113 - ADP - Lenovo 500e Gen 2 - No Ded,Low,09/22/2022 11:20 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
JXHT0X2,T20220922.0302,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,Waiting Pickup,,School District of Rich Township 227,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,0.00,Rich Township - ADP - Dell 3100 - T&L - 22-23,Low,09/22/2022 11:20 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXAYSAA001144244C77600,T20220922.0305,Acer R753T-C2MG N4500 - 4GB/32GB - No Stylus - Single Cam,Waiting Pickup,,School District of Mequon-Thiensville,Acer R753T-C2MG N4500 - 4GB/32GB - No Stylus - Single Cam,0.00,Mequon - ADP - Acer R753T - $100 - 22-23,Low,09/22/2022 11:22 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
FRQ6FN3,T20220922.0306,Dell 3100 N4020 - 4GB/32GB - 2 USB Port - 2022,Waiting Pickup,,School District of Madison Metropolitan,Dell 3100 N4020 - 4GB/32GB - 2 USB Port - 2022,0.00,Madison - ADP - Dell 3100 - SiS,Low,09/22/2022 11:23 AM,10/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
